step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed
572,24,304.0,5.428571428571429,5.707933811015386
573,25,328.0,5.754385964912281,5.521423834946751
574,20,272.0,4.771929824561403,5.4336583598866115
575,16,149.0,2.5689655172413794,5.467477800962181
576,14,87.0,1.5,5.448525994078199
577,11,70.0,1.206896551724138,5.845017996190478
578,12,79.0,1.3389830508474576,6.224728537518529
579,13,91.0,1.5166666666666666,6.573454264935961
580,12,103.0,1.7166666666666666,6.969106669998053
581,10,56.0,0.9491525423728814,7.211855244105643
582,6,33.0,0.5789473684210527,7.836156600618164
583,5,26.0,0.4482758620689655,8.29318135125286
584,4,30.0,0.5172413793103449,8.703214164958883
585,7,36.0,0.6101694915254238,8.79275647689974
586,8,44.0,0.7457627118644068,9.084526885450806
587,11,54.0,0.9,9.174079467669
588,12,65.0,1.0833333333333333,9.108727212451702
589,9,52.0,0.896551724137931,8.774320313684312
590,8,57.0,1.0178571428571428,8.163945641703105
591,9,65.0,1.1607142857142858,7.850140954192876
592,5,29.0,0.5178571428571429,7.947584723804086
593,4,26.0,0.48148148148148145,8.039540137098022
594,7,31.0,0.5535714285714286,8.261294443585019
595,5,36.0,0.6792452830188679,8.297908165284987
596,8,43.0,0.7962962962962963,8.529130709725852
597,8,50.0,0.9090909090909091,8.699253212588584
598,7,57.0,1.0555555555555556,8.933798297400882
599,10,66.0,1.2,8.868772624382322
600,10,75.0,1.3392857142857142,8.91601328649956
601,9,84.0,1.5,9.080317542389857
602,12,95.0,1.7272727272727273,9.012339528846598
603,12,106.0,1.8928571428571428,8.774426760586346
604,12,118.0,2.1454545454545455,8.672506498250009
605,13,130.0,2.3636363636363638,8.203692404064803
606,14,143.0,2.6,7.803772880445322
607,9,91.0,1.6851851851851851,7.410761737830173
608,9,90.0,1.6981132075471699,7.263706376566655
609,11,100.0,1.8518518518518519,7.212974477030243
610,12,112.0,2.074074074074074,7.403582674058871
611,13,124.0,2.2962962962962963,7.229355841655086
612,15,138.0,2.5090909090909093,7.153514299130802
613,15,152.0,2.7636363636363637,7.186450479268847
614,16,167.0,2.982142857142857,7.213373946300337
615,13,120.0,2.142857142857143,7.3173967475292985
616,11,103.0,1.8392857142857142,7.51268370323577
617,13,115.0,2.017543859649123,7.525762065521006
618,13,127.0,2.2280701754385963,7.424530790931466
619,13,140.0,2.456140350877193,7.545401363291276
620,15,154.0,2.6551724137931036,7.378376772681022
621,16,169.0,2.864406779661017,7.032265549682264
622,12,141.0,2.389830508474576,7.033839084622837
623,12,135.0,2.288135593220339,6.8111323252355875
624,7,65.0,1.1206896551724137,6.699327788090047
625,6,30.0,0.5263157894736842,6.714346986770465
626,7,23.0,0.40350877192982454,6.670465417360624
627,7,22.0,0.3793103448275862,7.110811710165336
628,7,29.0,0.5,7.52639377942074
629,7,36.0,0.631578947368421,7.897384820046408
630,6,19.0,0.3392857142857143,7.856610804653875
631,7,25.0,0.43859649122807015,8.034154518526234
632,8,32.0,0.5517241379310345,8.24041593014077
633,9,40.0,0.6779661016949152,8.423714798481075
634,10,49.0,0.8305084745762712,8.540397697070983
635,10,58.0,0.9666666666666667,8.447245209244466
636,11,68.0,1.1147540983606556,8.321333483340567
637,10,78.0,1.3,8.21556919843461
638,12,89.0,1.5084745762711864,7.966815604621711
639,14,102.0,1.7,7.885309105241063
640,15,117.0,2.0526315789473686,7.713513206137904
641,13,90.0,1.5789473684210527,7.669532726964736
642,13,92.0,1.5862068965517242,7.645764667094054
643,10,100.0,1.7543859649122806,7.764413844689917
644,10,107.0,1.8771929824561404,7.49413476537214
645,11,117.0,2.0892857142857144,7.204399220217086
646,12,129.0,2.3035714285714284,7.022190058041745
647,14,142.0,2.491228070175439,6.812267914475999
648,13,111.0,1.9137931034482758,6.826749661401418
649,12,108.0,1.8620689655172413,7.073995239244111
650,11,105.0,1.8103448275862069,7.528763604672905
651,12,114.0,1.9655172413793103,7.752305848328345
652,12,126.0,2.1724137931034484,8.217137520650553
653,13,138.0,2.3389830508474576,8.04284999429174
654,13,150.0,2.5,7.830700972790309
655,12,162.0,2.7,7.691290094109269
656,9,98.0,1.6333333333333333,7.715731538072313
657,9,65.0,1.0655737704918034,7.584140212101674
658,10,52.0,0.8524590163934426,7.4882397821885185
659,11,54.0,0.8709677419354839,7.544408122597564
660,14,58.0,0.90625,7.404064642069972
661,12,70.0,1.1111111111111112,7.274156368498563
662,14,83.0,1.296875,6.945833921972731
663,16,63.0,0.984375,6.67622602143415
664,12,49.0,0.765625,6.624938851973727
665,13,46.0,0.7076923076923077,6.829325574154819
666,11,44.0,0.676923076923077,6.975207190493494
667,8,44.0,0.6875,7.237716272032919
668,12,52.0,0.8,7.375051757845428
669,12,62.0,0.9393939393939394,7.387726845089525
670,14,76.0,1.1692307692307693,7.580519929728295
671,9,38.0,0.5757575757575758,7.925112657010569
672,6,26.0,0.4,8.108203370610097
673,1,1.0,0.015873015873015872,8.475644727265696
674,2,2.0,0.031746031746031744,8.52230855742108
675,3,4.0,0.0625,9.011094250507336
676,2,6.0,0.09375,9.349792167566761
677,3,8.0,0.125,9.20445674716412
678,4,11.0,0.16923076923076924,8.82235773426256
679,5,16.0,0.26229508196721313,8.588797581483036
680,6,21.0,0.3387096774193548,8.521789530414305
681,8,28.0,0.45161290322580644,8.440193649568698
682,10,38.0,0.6129032258064516,8.554626235359695
683,14,51.0,0.8360655737704918,8.246103017669054
684,15,65.0,1.0655737704918034,8.21631351492832
685,15,80.0,1.3333333333333333,8.213101568288808
686,17,96.0,1.6271186440677967,7.765090303534059
687,18,113.0,1.9152542372881356,7.417044851074262
688,17,130.0,2.280701754385965,7.204721944613276
689,17,121.0,2.1228070175438596,7.173010854008664
690,11,88.0,1.6,7.2784413333999325
691,8,78.0,1.4444444444444444,7.819456712032683
692,7,75.0,1.4150943396226414,8.15209273549682
693,8,82.0,1.607843137254902,8.157621433161978
694,8,90.0,1.8,8.255977702131268
695,9,99.0,2.020408163265306,8.42708510864958
696,12,109.0,2.1372549019607843,8.346600530927727
697,10,75.0,1.5,8.0739283779865
698,9,54.0,1.0588235294117647,8.188155713553872
699,8,45.0,0.8823529411764706,8.409677455884543
700,10,54.0,1.0384615384615385,8.222427406879225
701,11,64.0,1.2307692307692308,7.860235320028138
702,11,74.0,1.3962264150943395,7.461959802938111
703,11,85.0,1.6037735849056605,7.405487469636491
704,11,65.0,1.2745098039215685,6.790302067798446
705,11,50.0,1.0,6.741393206693152
706,9,42.0,0.84,6.8106354832189435
707,10,37.0,0.7254901960784313,6.803998606486031
708,8,39.0,0.7647058823529411,6.883978761888184
709,7,46.0,0.9019607843137255,6.697828950719047
710,9,54.0,1.0384615384615385,6.9039779079064525
711,11,64.0,1.2307692307692308,7.212813794996678
712,6,47.0,0.9038461538461539,7.7087254882677545
713,6,43.0,0.8113207547169812,8.05420065190836
714,5,40.0,0.7407407407407407,8.482535816409492
715,5,45.0,0.8333333333333334,9.08176147611405
716,6,50.0,0.9259259259259259,9.189468890049032
717,6,55.0,1.0185185185185186,9.302186136596209
718,5,60.0,1.1111111111111112,9.375114806359967
719,7,66.0,1.2,9.127657689691455
720,7,72.0,1.3333333333333333,8.979996214199476
721,6,78.0,1.471698113207547,8.927297782862397
722,5,40.0,0.7407407407407407,8.85642029103759
723,7,46.0,0.8363636363636363,8.439409167331444
724,7,53.0,0.9636363636363636,8.398252053741363
725,10,62.0,1.1272727272727272,7.765390691409948
726,13,74.0,1.3214285714285714,7.120861110496479
727,14,88.0,1.6,6.686027741355091
728,15,102.0,1.8214285714285714,6.362489055715926
729,17,118.0,2.0701754385964914,6.401703147367893
730,14,75.0,1.3157894736842106,6.386434965699399
731,15,67.0,1.1551724137931034,6.648565788727712
732,15,78.0,1.3220338983050848,6.856916918034475
733,15,93.0,1.603448275862069,6.9135015029182885
734,16,108.0,1.8305084745762712,6.905843908656193
735,18,125.0,2.1186440677966103,6.756899593612714
736,18,143.0,2.4237288135593222,6.9450729957868855
737,21,163.0,2.716666666666667,6.81341061419256
738,20,147.0,2.4098360655737703,6.691891490692175
739,15,100.0,1.6666666666666667,6.480278543037367
740,12,74.0,1.2131147540983607,6.259039651611324
741,11,58.0,0.9354838709677419,6.415251418611094
742,10,54.0,0.8852459016393442,6.826446261002927
743,14,66.0,1.064516129032258,7.135382134934132
744,14,79.0,1.2950819672131149,7.380727459227085
745,9,44.0,0.7333333333333333,7.911625453344785
746,9,36.0,0.5901639344262295,8.293339764518656
747,8,35.0,0.5833333333333334,8.442329633408537
748,7,42.0,0.711864406779661,8.650807492385244
749,8,50.0,0.8771929824561403,8.498681301462959
750,10,59.0,1.0172413793103448,8.300396989881175
751,11,69.0,1.1694915254237288,8.167765649719925
752,11,79.0,1.3389830508474576,7.848655742536254
753,7,45.0,0.7627118644067796,7.6801722717655405
754,6,30.0,0.5084745762711864,7.737441950324741
755,4,24.0,0.4067796610169492,8.148766913052034
756,6,28.0,0.4827586206896552,8.085907446576789
757,5,33.0,0.5789473684210527,8.581912570245452
758,7,39.0,0.6724137931034483,8.789713803583272
759,7,46.0,0.8070175438596491,9.163300018383177
760,9,55.0,0.9649122807017544,9.472598846423825
761,12,65.0,1.1206896551724137,9.166404936436097
762,11,75.0,1.293103448275862,8.878742900601283
763,11,86.0,1.4827586206896552,9.009792849483112
764,12,98.0,1.6896551724137931,9.061674783789837
765,14,110.0,1.8644067796610169,8.534244077434533
766,12,122.0,2.0677966101694913,8.45575983716866
767,14,135.0,2.288135593220339,7.973995917603984
768,15,149.0,2.4833333333333334,7.1208720159613055
769,15,164.0,2.7796610169491527,6.492277687056471
770,19,183.0,3.1016949152542375,6.0454402533016225
771,13,75.0,1.25,5.8460495238091275
772,13,53.0,0.8983050847457628,6.00288246121512
773,16,49.0,0.8166666666666667,5.917402644513008
774,14,55.0,0.9016393442622951,5.852997547369098
775,14,66.0,1.1,5.9131052299134925
776,16,81.0,1.3278688524590163,6.080727547187535
777,18,98.0,1.5806451612903225,6.347737784999663
778,18,116.0,1.901639344262295,6.575130178333597
779,16,106.0,1.7377049180327868,6.792408112351552
780,18,109.0,1.7580645161290323,6.841430516928899
781,17,114.0,1.8387096774193548,7.117991061430918
782,17,121.0,1.9206349206349207,6.906781596583263
783,19,138.0,2.123076923076923,6.719897021577356
784,17,155.0,2.3846153846153846,6.599622867029423
785,23,177.0,2.723076923076923,6.182761885283398
786,20,144.0,2.2153846153846155,5.956752842416331
787,16,122.0,1.9365079365079365,5.734534265687142
788,11,60.0,0.9523809523809523,5.925208912895356
789,7,25.0,0.4032258064516129,6.502217092725322
790,3,17.0,0.27419354838709675,7.079385256228329
791,5,22.0,0.36666666666666664,7.688433131999862
792,8,29.0,0.47540983606557374,7.928377859954964
793,7,36.0,0.6,8.374787072741839
794,7,21.0,0.35,8.836696795019938
795,5,22.0,0.3728813559322034,9.42105024420238
796,4,26.0,0.4406779661016949,9.86685885826358
797,6,31.0,0.5254237288135594,9.862543543452306
798,6,36.0,0.6,9.73064237417625
799,5,41.0,0.6833333333333333,9.772075901666357
800,6,46.0,0.7666666666666667,9.515602167020921
801,7,45.0,0.7758620689655172,9.224079742545802
802,6,50.0,0.8771929824561403,9.333904882069602
803,8,57.0,1.0,9.019799608992177
804,7,64.0,1.1228070175438596,9.015414780619864
805,9,72.0,1.263157894736842,8.87357002464052
806,10,81.0,1.396551724137931,8.910681756687362
807,11,91.0,1.5689655172413792,8.842138297868848
808,10,101.0,1.7719298245614035,8.671371988259764
809,12,112.0,1.9649122807017543,8.307096293793322
810,12,123.0,2.1206896551724137,8.077375189023252
811,13,136.0,2.3448275862068964,7.823060904460528
812,11,95.0,1.6666666666666667,7.336441765911056
813,12,88.0,1.5172413793103448,7.117486716262608
814,11,96.0,1.6842105263157894,6.964082456998992
815,14,108.0,1.8620689655172413,6.6367387764833765
816,14,122.0,2.103448275862069,6.991310945421412
817,15,137.0,2.3620689655172415,7.106296448602315
818,17,153.0,2.593220338983051,6.911621006051875
819,18,170.0,2.8333333333333335,6.584769409389285
820,15,107.0,1.8135593220338984,6.565512653708232
821,14,78.0,1.3220338983050848,6.645739072609662
822,13,77.0,1.305084745762712,6.63310264359377
823,12,77.0,1.305084745762712,6.959474064544519
824,15,91.0,1.5423728813559323,6.946057329913182
825,15,105.0,1.75,6.822024628985369
826,16,121.0,2.0166666666666666,6.740956618320611
827,16,94.0,1.5666666666666667,6.5475066463201115
828,14,71.0,1.1639344262295082,6.685430227031272
829,13,72.0,1.180327868852459,7.018550077078506
830,15,86.0,1.4333333333333333,7.081913473212812
831,15,100.0,1.639344262295082,7.159362907182759
832,16,116.0,1.9333333333333333,7.446408525961604
833,17,132.0,2.1639344262295084,7.266827440997478
834,21,151.0,2.435483870967742,6.761689387787753
835,16,124.0,2.0327868852459017,6.392692568066311
836,12,104.0,1.7049180327868851,6.369021336262388
837,9,67.0,1.0806451612903225,6.487245271242928
838,6,41.0,0.6721311475409836,6.655139942306588
839,3,22.0,0.36065573770491804,7.168966088064723
840,3,10.0,0.16666666666666666,7.385503000695409
841,2,12.0,0.20689655172413793,7.742302644547162
842,2,14.0,0.24561403508771928,8.44619953308573
843,4,18.0,0.3157894736842105,9.288931571909806
844,4,22.0,0.38596491228070173,10.071069909698902
845,6,27.0,0.48214285714285715,10.437400026973648
846,7,32.0,0.5614035087719298,10.396232616854425
847,5,37.0,0.6607142857142857,10.501750767414489
848,7,42.0,0.7368421052631579,10.23769299614932
849,6,47.0,0.8245614035087719,9.943382817502732
850,6,53.0,0.9298245614035088,9.60170777269869
851,7,59.0,1.0535714285714286,8.700464011504637
852,9,67.0,1.1754385964912282,8.160901955001076
853,6,40.0,0.7017543859649122,7.767963453722733
854,9,48.0,0.8421052631578947,7.466569802744849
855,12,59.0,1.0535714285714286,6.992809314669485
856,13,72.0,1.2857142857142858,6.934577698694249
857,16,87.0,1.5535714285714286,6.6372679580816145
858,16,103.0,1.8727272727272728,6.712688991361109
859,17,120.0,2.2222222222222223,6.662106752877114
860,21,139.0,2.482142857142857,6.067646208191121
861,19,158.0,2.8727272727272726,5.708425035408903
862,20,178.0,3.2962962962962963,5.117947743209844
863,24,200.0,3.5714285714285716,4.705356423822318
864,24,223.0,3.912280701754386,4.463567989620861
865,24,247.0,4.333333333333333,4.4900987137240955
866,27,273.0,4.706896551724138,4.428065550986886
867,29,301.0,5.101694915254237,4.221418426948439
868,24,271.0,4.672413793103448,3.9038554247772494
869,20,167.0,2.830508474576271,4.086868933868178
870,14,84.0,1.4,4.588455291691694
871,9,44.0,0.7457627118644068,5.626413472891198
872,8,38.0,0.6440677966101694,6.380337233604822
873,9,42.0,0.711864406779661,6.605428899232913
874,9,51.0,0.864406779661017,7.175972048524382
875,10,60.0,1.0,7.450842476619982
876,11,39.0,0.65,7.818060653572456
877,8,27.0,0.45,8.346827039411478
878,8,33.0,0.5409836065573771,8.562407246295026
879,8,40.0,0.6557377049180327,8.568495886733318
880,9,48.0,0.7741935483870968,8.712301218238979
881,9,57.0,0.9344262295081968,8.651971734913278
882,11,66.0,1.064516129032258,8.440668934508375
883,10,76.0,1.2459016393442623,8.555697216456911
884,10,86.0,1.5087719298245614,8.291563814979803
885,14,98.0,1.6896551724137931,7.904175870400596
886,10,88.0,1.5172413793103448,7.9718005031720525
887,10,91.0,1.5423728813559323,7.930486425193376
888,9,100.0,1.694915254237288,8.360609321887189
889,9,109.0,1.847457627118644,8.75750460831218
890,10,118.0,1.9666666666666666,8.815385323679841
891,9,127.0,2.152542372881356,8.816638901023355
892,11,137.0,2.4035087719298245,8.54556985292244
893,10,147.0,2.5789473684210527,8.573395699091067
894,6,57.0,1.0178571428571428,8.376765017854447
895,6,23.0,0.40350877192982454,8.446881101146642
896,5,11.0,0.19298245614035087,8.232676019958767
897,6,16.0,0.27586206896551724,8.12645040446812
898,8,24.0,0.42105263157894735,8.14351815005354
899,8,32.0,0.5714285714285714,8.132927554638924
900,10,40.0,0.6896551724137931,7.557197724328092
901,11,51.0,0.8793103448275862,7.631029607262333
902,10,48.0,0.8135593220338984,7.597974643175887
903,12,58.0,0.9666666666666667,7.392629446185278
904,11,69.0,1.15,7.492789170016269
905,12,80.0,1.3559322033898304,7.268260364126907
906,12,92.0,1.5593220338983051,7.431677978366158
907,15,107.0,1.8135593220338984,7.433410350154385
908,17,122.0,2.033333333333333,7.084213914556486
909,14,114.0,1.9322033898305084,7.0425055402598975
910,12,92.0,1.6140350877192982,6.8653212400681465
911,13,76.0,1.2881355932203389,6.600070673608833
912,10,67.0,1.1551724137931034,6.577399156397756
913,11,66.0,1.1379310344827587,6.843695159307216
914,14,78.0,1.3,6.553785877738016
915,15,92.0,1.5081967213114753,6.390449194257441
916,14,106.0,1.7377049180327868,6.5118760781347
917,13,86.0,1.3870967741935485,6.468909148972992
918,9,43.0,0.6935483870967742,6.699978737229212
919,5,21.0,0.3442622950819672,7.200090717016941
920,5,26.0,0.4262295081967213,7.658024819354896
921,9,33.0,0.532258064516129,7.6255728858144245
922,7,40.0,0.6451612903225806,7.924216228887768
923,10,49.0,0.7777777777777778,8.090362090919237
924,10,58.0,0.9206349206349206,8.12143673556557
925,12,70.0,1.1111111111111112,8.35052316383849
926,15,84.0,1.3333333333333333,8.275322159029617
927,15,98.0,1.53125,7.946842584721823
928,15,113.0,1.765625,7.808102528375199
929,17,129.0,1.9846153846153847,7.70373178103579
930,19,148.0,2.3492063492063493,7.382629460613997
931,20,167.0,2.609375,7.064571583111013
932,22,188.0,2.984126984126984,6.586038250277507
933,26,213.0,3.435483870967742,5.940892552986638
934,25,238.0,3.838709677419355,5.529868909629509
935,21,154.0,2.4838709677419355,5.049419809222467
936,16,85.0,1.3492063492063493,4.968607755165005
937,12,51.0,0.8225806451612904,5.1629825682769415
938,12,40.0,0.6451612903225806,5.623425907608202
939,11,38.0,0.6031746031746031,6.245391861166367
