Step,Waiting_Time,Queue_Length,Density
800,998.0,72,0.6128918633321593
801,1022.0,72,0.6128918633321593
802,1046.0,72,0.6128918633321593
803,1070.0,72,0.6128918633321593
804,895.0,66,0.5706234589644241
805,769.0,63,0.6128918633321593
806,695.0,60,0.6340260655160269
807,640.0,57,0.6128918633321594
808,589.0,57,0.5917576611482918
809,561.0,54,0.5917576611482918
810,547.0,48,0.5494892567805567
811,531.0,42,0.5706234589644241
812,534.0,36,0.5283550545966891
813,546.0,36,0.5706234589644241
814,558.0,36,0.5494892567805567
815,570.0,36,0.5706234589644242
816,583.0,39,0.5283550545966891
817,596.0,39,0.5494892567805566
818,609.0,39,0.5283550545966891
819,622.0,39,0.5072208524128214
820,635.0,39,0.4860866502289539
821,648.0,39,0.4649524480450864
822,661.0,39,0.4860866502289539
823,674.0,39,0.4649524480450864
824,687.0,39,0.42268404367735135
825,700.0,39,0.42268404367735135
826,713.0,39,0.4015498414934838
827,727.0,42,0.4015498414934838
828,742.0,45,0.4015498414934838
829,758.0,48,0.4015498414934838
830,775.0,51,0.4015498414934838
831,792.0,51,0.4015498414934838
832,809.0,51,0.3592814371257486
833,826.0,51,0.3592814371257486
834,843.0,51,0.4015498414934838
835,860.0,51,0.42268404367735135
836,877.0,51,0.42268404367735135
837,894.0,51,0.42268404367735135
838,911.0,51,0.4438182458612189
839,928.0,51,0.4438182458612189
840,945.0,51,0.46495244804508645
841,962.0,51,0.5072208524128216
842,979.0,51,0.5494892567805566
843,996.0,51,0.5494892567805566
844,814.0,45,0.5072208524128216
845,650.0,42,0.5283550545966891
846,540.0,36,0.5283550545966891
847,460.0,36,0.48608665022895386
848,389.0,33,0.5072208524128214
849,342.0,36,0.5494892567805565
850,331.0,33,0.5072208524128214
851,335.0,30,0.5072208524128214
852,346.0,33,0.4860866502289539
853,358.0,36,0.46495244804508634
854,371.0,39,0.4438182458612188
855,386.0,45,0.4438182458612188
856,401.0,45,0.4226840436773512
857,416.0,45,0.4226840436773512
858,431.0,45,0.40154984149348366
859,446.0,45,0.40154984149348366
860,461.0,45,0.42268404367735124
861,477.0,48,0.42268404367735124
862,494.0,51,0.42268404367735124
863,511.0,51,0.4438182458612188
864,529.0,54,0.4438182458612188
865,547.0,54,0.4438182458612188
866,565.0,54,0.4438182458612188
867,583.0,54,0.4649524480450864
868,601.0,54,0.4649524480450864
869,620.0,57,0.5072208524128216
870,639.0,57,0.5072208524128216
871,658.0,57,0.5072208524128216
872,677.0,57,0.5283550545966891
873,697.0,60,0.5283550545966891
874,717.0,60,0.5283550545966891
875,738.0,63,0.5283550545966891
876,759.0,63,0.5283550545966891
877,586.0,60,0.486086650228954
878,461.0,57,0.5072208524128216
879,357.0,51,0.5072208524128216
880,298.0,48,0.4649524480450864
881,270.0,42,0.486086650228954
882,244.0,36,0.486086650228954
883,220.0,30,0.4438182458612188
884,214.0,27,0.4649524480450864
885,216.0,27,0.4438182458612189
886,225.0,27,0.4649524480450864
887,234.0,27,0.42268404367735124
888,243.0,27,0.42268404367735124
889,252.0,27,0.38041563930961625
890,261.0,27,0.38041563930961625
891,270.0,27,0.3381472349418811
892,280.0,30,0.35928143712574867
893,290.0,30,0.3381472349418811
894,300.0,30,0.35928143712574867
895,310.0,30,0.3381472349418811
896,320.0,30,0.31701303275801346
897,331.0,33,0.31701303275801346
898,342.0,33,0.2958788305741459
899,353.0,33,0.2958788305741459
900,364.0,33,0.2958788305741459
901,375.0,33,0.2958788305741459
902,386.0,33,0.27474462839027824
903,397.0,33,0.2958788305741459
904,408.0,33,0.2536104262064108
905,419.0,33,0.2536104262064108
906,430.0,33,0.2958788305741458
907,441.0,33,0.3170130327580134
908,452.0,33,0.3170130327580134
909,463.0,33,0.33814723494188104
910,474.0,33,0.33814723494188104
911,485.0,33,0.33814723494188104
912,496.0,33,0.33814723494188104
913,507.0,33,0.3592814371257486
914,518.0,33,0.3592814371257486
915,529.0,33,0.3592814371257486
916,541.0,36,0.38041563930961625
917,435.0,33,0.35928143712574856
918,375.0,27,0.35928143712574856
919,361.0,24,0.3804156393096161
920,370.0,27,0.3381472349418809
921,381.0,33,0.3804156393096161
922,392.0,33,0.3804156393096161
923,403.0,33,0.3804156393096161
924,414.0,33,0.4015498414934836
925,425.0,33,0.4226840436773512
926,437.0,36,0.4226840436773512
927,449.0,36,0.46495244804508634
928,461.0,36,0.4860866502289539
929,474.0,39,0.4860866502289539
930,487.0,39,0.4860866502289539
931,502.0,45,0.4860866502289539
932,517.0,45,0.4860866502289539
933,533.0,48,0.4860866502289539
934,550.0,51,0.4860866502289539
935,568.0,54,0.4860866502289539
936,587.0,57,0.5072208524128216
937,606.0,57,0.5072208524128216
938,626.0,60,0.5283550545966891
939,647.0,63,0.5494892567805566
940,669.0,66,0.5494892567805566
941,691.0,66,0.5917576611482919
942,714.0,69,0.6128918633321594
943,737.0,69,0.6128918633321594
944,760.0,69,0.6128918633321594
945,783.0,69,0.6128918633321594
946,806.0,69,0.6128918633321594
947,829.0,69,0.6762944698837621
948,853.0,72,0.6974286720676295
949,877.0,72,0.7185628742514971
950,703.0,72,0.676294469883762
951,539.0,69,0.676294469883762
952,438.0,66,0.676294469883762
953,367.0,63,0.6762944698837621
954,360.0,57,0.6974286720676295
955,359.0,54,0.6551602676998945
956,371.0,54,0.6551602676998945
957,383.0,51,0.6340260655160269
958,397.0,48,0.6551602676998943
959,414.0,51,0.6551602676998943
960,433.0,57,0.6340260655160269
961,452.0,57,0.6340260655160269
962,472.0,60,0.6340260655160267
963,493.0,63,0.6340260655160267
964,514.0,63,0.6128918633321593
965,536.0,66,0.6128918633321593
966,558.0,66,0.6128918633321593
967,581.0,69,0.6128918633321592
968,604.0,69,0.6128918633321592
969,627.0,69,0.5917576611482918
970,650.0,69,0.5917576611482918
971,673.0,69,0.5917576611482918
972,696.0,69,0.5706234589644241
973,719.0,69,0.5706234589644241
974,743.0,72,0.5706234589644241
975,767.0,72,0.6128918633321593
976,791.0,72,0.6128918633321592
977,816.0,75,0.6340260655160267
978,841.0,75,0.6551602676998944
979,866.0,75,0.6551602676998944
980,891.0,75,0.6340260655160269
981,916.0,75,0.6340260655160269
982,941.0,75,0.6340260655160269
983,966.0,75,0.6551602676998943
984,991.0,75,0.6340260655160269
985,1016.0,75,0.6340260655160269
986,1041.0,75,0.6340260655160269
987,1066.0,75,0.6340260655160269
988,1091.0,75,0.6340260655160269
989,1116.0,75,0.6551602676998944
990,1035.0,75,0.6340260655160267
991,992.0,69,0.6340260655160267
992,958.0,69,0.6340260655160267
993,926.0,69,0.6340260655160267
994,894.0,66,0.6551602676998943
995,870.0,63,0.6551602676998943
996,853.0,60,0.676294469883762
997,835.0,57,0.676294469883762
998,818.0,57,0.6974286720676295
999,836.0,57,0.6974286720676295
1000,855.0,57,0.6974286720676295
1001,874.0,57,0.6974286720676295
1002,894.0,60,0.676294469883762
1003,914.0,60,0.6974286720676295
1004,934.0,60,0.676294469883762
1005,955.0,63,0.6762944698837619
1006,978.0,69,0.6974286720676295
1007,1001.0,69,0.7396970764353645
1008,1026.0,75,0.7396970764353645
1009,1051.0,75,0.7185628742514971
1010,1078.0,81,0.7185628742514971
1011,1105.0,81,0.7396970764353646
1012,1132.0,81,0.7396970764353646
1013,1160.0,84,0.7608312786192322
1014,1188.0,84,0.7608312786192322
1015,1216.0,84,0.8030996829869673
1016,1246.0,90,0.8453680873547026
1017,1277.0,93,0.8453680873547026
1018,1310.0,99,0.8665022895385701
1019,1343.0,99,0.8876364917224375
1020,1376.0,99,0.908770693906305
1021,1410.0,102,0.908770693906305
1022,1445.0,105,0.908770693906305
1023,1268.0,99,0.8876364917224375
1024,1108.0,99,0.8876364917224375
1025,962.0,93,0.9087706939063049
1026,821.0,90,0.908770693906305
1027,700.0,87,0.9087706939063049
1028,609.0,84,0.9087706939063049
1029,552.0,84,0.8876364917224375
1030,504.0,81,0.8876364917224373
1031,489.0,78,0.8665022895385699
1032,484.0,75,0.8453680873547024
1033,492.0,69,0.8242338851708347
1034,515.0,69,0.8242338851708347
1035,526.0,66,0.8242338851708347
1036,541.0,60,0.8030996829869672
1037,561.0,60,0.8030996829869673
1038,581.0,60,0.7819654808030998
1039,601.0,60,0.760831278619232
1040,622.0,63,0.7608312786192323
1041,643.0,63,0.7608312786192324
1042,664.0,63,0.8030996829869673
1043,685.0,63,0.7608312786192322
1044,707.0,66,0.7608312786192322
1045,729.0,66,0.7396970764353645
1046,753.0,72,0.7819654808030996
1047,777.0,72,0.7819654808030996
1048,801.0,72,0.7819654808030996
1049,825.0,72,0.7608312786192319
1050,849.0,72,0.7608312786192322
1051,873.0,72,0.7608312786192322
1052,898.0,75,0.7819654808030998
1053,925.0,81,0.7819654808030998
1054,952.0,81,0.7608312786192323
1055,980.0,84,0.7608312786192323
1056,1009.0,87,0.7396970764353646
1057,1039.0,90,0.7396970764353646
1058,1071.0,96,0.7396970764353646
1059,1104.0,99,0.7608312786192322
1060,1137.0,99,0.7819654808030997
1061,1171.0,102,0.8030996829869673
1062,1205.0,102,0.8030996829869673
1063,1062.0,99,0.7608312786192322
1064,1030.0,93,0.7608312786192322
1065,1003.0,87,0.7608312786192322
1066,983.0,84,0.7396970764353646
1067,964.0,81,0.7185628742514971
1068,946.0,78,0.7396970764353646
1069,928.0,75,0.6974286720676296
1070,911.0,72,0.6974286720676296
1071,907.0,69,0.6551602676998944
1072,903.0,66,0.6551602676998944
1073,910.0,69,0.6340260655160268
1074,917.0,66,0.6551602676998944
1075,939.0,66,0.6340260655160268
1076,961.0,66,0.6551602676998944
1077,983.0,66,0.6340260655160268
1078,1005.0,66,0.6340260655160268
1079,1027.0,66,0.6128918633321593
1080,1049.0,66,0.5917576611482918
1081,1072.0,69,0.5917576611482918
1082,1095.0,69,0.5917576611482918
1083,1118.0,69,0.5917576611482918
1084,1141.0,69,0.5706234589644241
1085,1164.0,69,0.5706234589644241
1086,1187.0,69,0.5706234589644241
1087,1210.0,69,0.5706234589644241
1088,1233.0,69,0.5494892567805566
1089,1256.0,69,0.5706234589644241
1090,1279.0,69,0.5494892567805566
1091,1302.0,69,0.5494892567805566
1092,1325.0,69,0.5706234589644241
1093,1348.0,69,0.5917576611482918
1094,1371.0,69,0.6128918633321593
1095,1394.0,69,0.6762944698837619
1096,1209.0,66,0.6340260655160268
1097,1036.0,60,0.6340260655160268
1098,872.0,54,0.6340260655160268
1099,717.0,48,0.676294469883762
1100,590.0,42,0.676294469883762
1101,501.0,42,0.6551602676998944
1102,425.0,36,0.6762944698837621
1103,392.0,36,0.6551602676998944
1104,401.0,36,0.6340260655160268
1105,411.0,36,0.5917576611482918
1106,424.0,39,0.6128918633321594
1107,437.0,39,0.5706234589644241
1108,451.0,42,0.5917576611482918
1109,465.0,42,0.5494892567805566
1110,479.0,42,0.5706234589644241
1111,493.0,42,0.5706234589644242
1112,509.0,48,0.5706234589644242
1113,527.0,54,0.5494892567805566
1114,546.0,57,0.5706234589644241
1115,565.0,57,0.5706234589644241
1116,584.0,57,0.5706234589644241
1117,603.0,57,0.5706234589644241
1118,623.0,60,0.5706234589644241
1119,643.0,60,0.570623458964424
1120,664.0,63,0.570623458964424
1121,685.0,63,0.570623458964424
1122,706.0,63,0.6128918633321592
1123,728.0,66,0.6551602676998942
1124,750.0,66,0.6551602676998942
1125,773.0,69,0.6551602676998942
1126,796.0,69,0.6974286720676294
1127,819.0,69,0.718562874251497
1128,843.0,72,0.718562874251497
1129,868.0,75,0.7396970764353645
1130,893.0,75,0.760831278619232
1131,919.0,78,0.7819654808030997
1132,945.0,78,0.7819654808030997
1133,974.0,87,0.7819654808030997
1134,1003.0,87,0.7819654808030997
1135,1032.0,87,0.8242338851708347
1136,866.0,84,0.8030996829869673
1137,734.0,87,0.8030996829869673
1138,619.0,84,0.8030996829869673
1139,532.0,81,0.8030996829869672
1140,502.0,75,0.8030996829869672
1141,495.0,72,0.7819654808030997
1142,519.0,72,0.7819654808030997
1143,543.0,72,0.7819654808030996
1144,567.0,72,0.7608312786192322
1145,592.0,75,0.7608312786192324
1146,617.0,75,0.760831278619232
1147,643.0,78,0.7819654808030995
1148,669.0,78,0.760831278619232
1149,695.0,78,0.7396970764353646
1150,721.0,78,0.7396970764353646
1151,747.0,78,0.7185628742514971
1152,774.0,81,0.7396970764353646
1153,802.0,84,0.760831278619232
1154,830.0,84,0.760831278619232
1155,860.0,90,0.7819654808030998
1156,890.0,90,0.7819654808030998
1157,921.0,93,0.7819654808030998
1158,953.0,96,0.7819654808030998
1159,985.0,96,0.7819654808030998
1160,1017.0,96,0.7819654808030998
1161,1050.0,99,0.7819654808030998
1162,1084.0,102,0.8030996829869672
1163,1118.0,102,0.7819654808030998
1164,1152.0,102,0.8030996829869675
1165,1186.0,102,0.8030996829869675
1166,1221.0,105,0.824233885170835
1167,1256.0,105,0.824233885170835
1168,1292.0,108,0.824233885170835
1169,1169.0,102,0.7819654808030997
1170,1090.0,96,0.7819654808030997
1171,1011.0,90,0.8030996829869673
1172,940.0,84,0.7819654808030997
1173,873.0,81,0.8030996829869671
1174,822.0,75,0.7819654808030996
1175,774.0,72,0.7608312786192322
1176,732.0,66,0.7819654808030996
1177,708.0,63,0.7608312786192322
1178,687.0,60,0.7819654808030997
1179,707.0,60,0.760831278619232
1180,727.0,60,0.7396970764353645
1181,747.0,60,0.7608312786192324
1182,767.0,60,0.7396970764353648
1183,787.0,60,0.7185628742514972
1184,808.0,63,0.6762944698837621
1185,830.0,66,0.6551602676998945
1186,853.0,69,0.6551602676998944
1187,877.0,72,0.6340260655160269
1188,901.0,72,0.6340260655160268
1189,926.0,75,0.6551602676998944
1190,951.0,75,0.676294469883762
1191,977.0,78,0.676294469883762
1192,1004.0,81,0.7185628742514971
1193,1032.0,84,0.7396970764353645
1194,1060.0,84,0.7396970764353645
1195,1088.0,84,0.7396970764353645
1196,1116.0,84,0.7185628742514969
1197,1144.0,84,0.7396970764353645
1198,1173.0,87,0.7396970764353645
1199,1202.0,87,0.7396970764353645
1200,1232.0,90,0.7185628742514969
1201,1262.0,90,0.7185628742514969
1202,1293.0,93,0.6974286720676295
1203,1325.0,96,0.6974286720676295
1204,1357.0,96,0.7185628742514969
1205,1389.0,96,0.7396970764353645
1206,1421.0,96,0.7396970764353645
1207,1453.0,96,0.7819654808030996
1208,1486.0,99,0.824233885170835
1209,1308.0,93,0.8453680873547025
1210,1151.0,87,0.8453680873547025
1211,1022.0,81,0.8453680873547025
1212,953.0,75,0.8030996829869673
1213,910.0,75,0.8030996829869673
1214,867.0,72,0.8453680873547024
1215,861.0,69,0.8030996829869672
1216,868.0,69,0.8242338851708348
1217,892.0,72,0.8242338851708347
1218,916.0,72,0.8453680873547024
1219,940.0,72,0.8453680873547024
1220,964.0,72,0.86650228953857
1221,990.0,78,0.8453680873547024
1222,1018.0,84,0.8242338851708348
1223,1046.0,84,0.8453680873547024
1224,1074.0,84,0.8453680873547024
1225,1103.0,87,0.8242338851708347
1226,1132.0,87,0.8242338851708347
1227,1162.0,90,0.824233885170835
1228,1193.0,93,0.824233885170835
1229,1225.0,96,0.8453680873547024
1230,1257.0,96,0.8453680873547024
1231,1291.0,102,0.824233885170835
1232,1326.0,105,0.824233885170835
1233,1361.0,105,0.8453680873547025
1234,1397.0,108,0.8453680873547025
1235,1434.0,111,0.8665022895385702
1236,1471.0,111,0.8876364917224377
1237,1508.0,111,0.8876364917224377
1238,1546.0,114,0.8876364917224377
1239,1585.0,117,0.8876364917224377
1240,1624.0,117,0.9087706939063052
1241,1663.0,117,0.9510390982740402
1242,1492.0,111,0.9299048960901728
1243,1355.0,105,0.9299048960901728
1244,1217.0,99,0.9933075026417753
1245,1092.0,96,0.9933075026417753
1246,974.0,93,0.9721733004579077
1247,866.0,93,0.9510390982740401
1248,851.0,90,0.9299048960901727
1249,773.0,84,0.9299048960901726
1250,705.0,84,0.9087706939063052
1251,655.0,78,0.9299048960901728
1252,630.0,81,0.9299048960901728
1253,620.0,78,0.9087706939063053
1254,627.0,78,0.9087706939063053
1255,637.0,81,0.8665022895385699
1256,654.0,81,0.8453680873547025
1257,681.0,81,0.824233885170835
1258,699.0,78,0.824233885170835
1259,717.0,75,0.8453680873547025
1260,736.0,75,0.8030996829869672
1261,762.0,78,0.8030996829869672
1262,780.0,75,0.7819654808030996
1263,803.0,75,0.8030996829869671
1264,828.0,75,0.7819654808030997
1265,853.0,75,0.8030996829869673
1266,878.0,75,0.8242338851708347
1267,903.0,75,0.7819654808030997
1268,929.0,78,0.7819654808030997
1269,955.0,78,0.7819654808030996
1270,981.0,78,0.8030996829869673
1271,1007.0,78,0.8030996829869672
1272,1034.0,81,0.8242338851708347
1273,1061.0,81,0.8242338851708347
1274,1089.0,84,0.8242338851708347
1275,1117.0,84,0.8453680873547025
1276,1146.0,87,0.8453680873547025
1277,1175.0,87,0.8453680873547025
1278,1204.0,87,0.8665022895385699
1279,1233.0,87,0.8665022895385699
1280,1262.0,87,0.9087706939063052
1281,1292.0,90,0.9087706939063052
1282,1164.0,87,0.9087706939063049
1283,1043.0,84,0.9299048960901726
1284,923.0,84,0.9510390982740402
1285,843.0,81,0.9510390982740402
1286,804.0,81,0.9299048960901728
1287,784.0,78,0.9299048960901728
1288,786.0,81,0.908770693906305
1289,807.0,78,0.8876364917224374
1290,834.0,81,0.8876364917224374
1291,862.0,84,0.8453680873547024
1292,892.0,90,0.8453680873547024
1293,922.0,90,0.8665022895385699
1294,953.0,93,0.8665022895385699
1295,984.0,93,0.8453680873547024
1296,1016.0,96,0.8665022895385699
1297,1049.0,99,0.8876364917224374
1298,1082.0,99,0.8876364917224374
1299,1115.0,99,0.8665022895385698
1300,1148.0,99,0.8876364917224375
1301,1182.0,102,0.8876364917224375
1302,1216.0,102,0.8876364917224375
1303,1251.0,105,0.9087706939063052
1304,1287.0,108,0.9087706939063052
1305,1324.0,111,0.9510390982740401
1306,1362.0,114,0.9510390982740401
1307,1402.0,120,0.9510390982740401
1308,1442.0,120,0.9299048960901727
1309,1483.0,123,0.9299048960901727
1310,1525.0,126,0.9510390982740403
1311,1567.0,126,0.9721733004579077
1312,1610.0,129,0.9933075026417751
1313,1653.0,129,1.0355759070095103
1314,1696.0,129,1.0778443113772456
1315,1549.0,123,1.056710109193378
1316,1407.0,117,1.0778443113772453
1317,1273.0,114,1.0778443113772453
1318,1147.0,111,1.0778443113772458
1319,1048.0,108,1.0778443113772458
1320,979.0,102,1.0778443113772458
1321,912.0,99,1.0355759070095103
1322,946.0,102,1.0355759070095103
1323,886.0,102,0.9933075026417755
1324,845.0,99,0.9933075026417755
1325,823.0,96,0.9510390982740402
1326,812.0,93,0.9721733004579078
1327,806.0,90,0.9299048960901726
1328,808.0,87,0.9721733004579077
1329,811.0,87,0.9299048960901727
1330,841.0,90,0.9510390982740401
1331,846.0,87,0.9299048960901729
1332,851.0,84,0.9087706939063052
1333,855.0,81,0.8876364917224376
1334,865.0,81,0.9087706939063052
1335,877.0,78,0.8665022895385702
1336,904.0,81,0.9087706939063055
1337,931.0,81,0.8876364917224379
1338,958.0,81,0.8876364917224379
1339,987.0,87,0.9087706939063054
1340,1016.0,87,0.9087706939063054
